"n","gram","annee","mois","rubrique","total"
7,"guerre",1997,7,"science/technologie",29287117
16,"guerre",1997,7,"société",29287117
16,"guerre",1997,7,"sport",29287117
9,"guerre",1997,7,"économie",29287117
189,"guerre",1997,8,"culture",29287117
16,"guerre",1997,8,"inclassable",29287117
272,"guerre",1997,8,"international",29287117
35,"guerre",1997,8,"politique",29287117
16,"guerre",1997,8,"science/technologie",29287117
29,"guerre",1997,8,"société",29287117
8,"guerre",1997,8,"sport",29287117
8,"guerre",1997,8,"économie",29287117
265,"guerre",1997,9,"culture",29287117
17,"guerre",1997,9,"inclassable",29287117
244,"guerre",1997,9,"international",29287117
63,"guerre",1997,9,"politique",29287117
11,"guerre",1997,9,"science/technologie",29287117
24,"guerre",1997,9,"société",29287117
6,"guerre",1997,9,"sport",29287117
31,"guerre",1997,9,"économie",29287117
353,"guerre",1997,10,"culture",29287117
24,"guerre",1997,10,"inclassable",29287117
442,"guerre",1997,10,"international",29287117
328,"guerre",1997,10,"politique",29287117
18,"guerre",1997,10,"science/technologie",29287117
34,"guerre",1997,10,"société",29287117
8,"guerre",1997,10,"sport",29287117
56,"guerre",1997,10,"économie",29287117
272,"guerre",1997,11,"culture",29287117
31,"guerre",1997,11,"inclassable",29287117
260,"guerre",1997,11,"international",29287117
69,"guerre",1997,11,"politique",29287117
7,"guerre",1997,11,"science/technologie",29287117
45,"guerre",1997,11,"société",29287117
10,"guerre",1997,11,"sport",29287117
22,"guerre",1997,11,"économie",29287117
239,"guerre",1997,12,"culture",29287117
21,"guerre",1997,12,"inclassable",29287117
329,"guerre",1997,12,"international",29287117
140,"guerre",1997,12,"politique",29287117
13,"guerre",1997,12,"science/technologie",29287117
36,"guerre",1997,12,"société",29287117
3,"guerre",1997,12,"sport",29287117
32,"guerre",1997,12,"économie",29287117
249,"guerre",1998,1,"culture",24019380
9,"guerre",1998,1,"inclassable",24019380
262,"guerre",1998,1,"international",24019380
114,"guerre",1998,1,"politique",24019380
9,"guerre",1998,1,"science/technologie",24019380
55,"guerre",1998,1,"société",24019380
34,"guerre",1998,1,"économie",24019380
290,"guerre",1998,2,"culture",24019380
12,"guerre",1998,2,"inclassable",24019380
451,"guerre",1998,2,"international",24019380
114,"guerre",1998,2,"politique",24019380
11,"guerre",1998,2,"science/technologie",24019380
38,"guerre",1998,2,"société",24019380
11,"guerre",1998,2,"sport",24019380
28,"guerre",1998,2,"économie",24019380
277,"guerre",1998,3,"culture",24019380
23,"guerre",1998,3,"inclassable",24019380
246,"guerre",1998,3,"international",24019380
99,"guerre",1998,3,"politique",24019380
10,"guerre",1998,3,"science/technologie",24019380
37,"guerre",1998,3,"société",24019380
7,"guerre",1998,3,"sport",24019380
30,"guerre",1998,3,"économie",24019380
320,"guerre",1998,4,"culture",24019380
18,"guerre",1998,4,"inclassable",24019380
375,"guerre",1998,4,"international",24019380
76,"guerre",1998,4,"politique",24019380
9,"guerre",1998,4,"science/technologie",24019380
30,"guerre",1998,4,"société",24019380
10,"guerre",1998,4,"sport",24019380
33,"guerre",1998,4,"économie",24019380
306,"guerre",1998,5,"culture",24019380
20,"guerre",1998,5,"inclassable",24019380
272,"guerre",1998,5,"international",24019380
79,"guerre",1998,5,"politique",24019380
8,"guerre",1998,5,"science/technologie",24019380
38,"guerre",1998,5,"société",24019380
6,"guerre",1998,5,"sport",24019380
16,"guerre",1998,5,"économie",24019380
198,"guerre",1998,6,"culture",24019380
13,"guerre",1998,6,"inclassable",24019380
287,"guerre",1998,6,"international",24019380
67,"guerre",1998,6,"politique",24019380
8,"guerre",1998,6,"science/technologie",24019380
38,"guerre",1998,6,"société",24019380
33,"guerre",1998,6,"sport",24019380
12,"guerre",1998,6,"économie",24019380
252,"guerre",1998,7,"culture",24019380
25,"guerre",1998,7,"inclassable",24019380
282,"guerre",1998,7,"international",24019380
57,"guerre",1998,7,"politique",24019380
10,"guerre",1998,7,"science/technologie",24019380
36,"guerre",1998,7,"société",24019380
23,"guerre",1998,7,"sport",24019380
12,"guerre",1998,7,"économie",24019380
216,"guerre",1998,8,"culture",24019380
28,"guerre",1998,8,"inclassable",24019380
294,"guerre",1998,8,"international",24019380
23,"guerre",1998,8,"politique",24019380
9,"guerre",1998,8,"science/technologie",24019380
24,"guerre",1998,8,"société",24019380
4,"guerre",1998,8,"sport",24019380
24,"guerre",1998,8,"économie",24019380
222,"guerre",1998,9,"culture",24019380
13,"guerre",1998,9,"inclassable",24019380
302,"guerre",1998,9,"international",24019380
51,"guerre",1998,9,"politique",24019380
7,"guerre",1998,9,"science/technologie",24019380
18,"guerre",1998,9,"société",24019380
6,"guerre",1998,9,"sport",24019380
28,"guerre",1998,9,"économie",24019380
295,"guerre",1998,10,"culture",24019380
14,"guerre",1998,10,"inclassable",24019380
355,"guerre",1998,10,"international",24019380
78,"guerre",1998,10,"politique",24019380
11,"guerre",1998,10,"science/technologie",24019380
24,"guerre",1998,10,"société",24019380
4,"guerre",1998,10,"sport",24019380
26,"guerre",1998,10,"économie",24019380
373,"guerre",1998,11,"culture",24019380
42,"guerre",1998,11,"inclassable",24019380
282,"guerre",1998,11,"international",24019380
135,"guerre",1998,11,"politique",24019380
10,"guerre",1998,11,"science/technologie",24019380
82,"guerre",1998,11,"société",24019380
18,"guerre",1998,11,"sport",24019380
23,"guerre",1998,11,"économie",24019380
196,"guerre",1998,12,"culture",24019380
9,"guerre",1998,12,"inclassable",24019380
329,"guerre",1998,12,"international",24019380
112,"guerre",1998,12,"politique",24019380
9,"guerre",1998,12,"science/technologie",24019380
29,"guerre",1998,12,"société",24019380
4,"guerre",1998,12,"sport",24019380
22,"guerre",1998,12,"économie",24019380
245,"guerre",1999,1,"culture",23916166
23,"guerre",1999,1,"inclassable",23916166
348,"guerre",1999,1,"international",23916166
58,"guerre",1999,1,"politique",23916166
30,"guerre",1999,1,"science/technologie",23916166
44,"guerre",1999,1,"société",23916166
1,"guerre",1999,1,"sport",23916166
31,"guerre",1999,1,"économie",23916166
179,"guerre",1999,2,"culture",23916166
34,"guerre",1999,2,"inclassable",23916166
282,"guerre",1999,2,"international",23916166
79,"guerre",1999,2,"politique",23916166
9,"guerre",1999,2,"science/technologie",23916166
39,"guerre",1999,2,"société",23916166
7,"guerre",1999,2,"sport",23916166
20,"guerre",1999,2,"économie",23916166
206,"guerre",1999,3,"culture",23916166
16,"guerre",1999,3,"inclassable",23916166
498,"guerre",1999,3,"international",23916166
53,"guerre",1999,3,"politique",23916166
23,"guerre",1999,3,"science/technologie",23916166
35,"guerre",1999,3,"société",23916166
12,"guerre",1999,3,"sport",23916166
29,"guerre",1999,3,"économie",23916166
319,"guerre",1999,4,"culture",23916166
72,"guerre",1999,4,"inclassable",23916166
1600,"guerre",1999,4,"international",23916166
312,"guerre",1999,4,"politique",23916166
12,"guerre",1999,4,"science/technologie",23916166
38,"guerre",1999,4,"société",23916166
10,"guerre",1999,4,"sport",23916166
33,"guerre",1999,4,"économie",23916166
323,"guerre",1999,5,"culture",23916166
42,"guerre",1999,5,"inclassable",23916166
959,"guerre",1999,5,"international",23916166
151,"guerre",1999,5,"politique",23916166
29,"guerre",1999,5,"science/technologie",23916166
51,"guerre",1999,5,"société",23916166
3,"guerre",1999,5,"sport",23916166
29,"guerre",1999,5,"économie",23916166
254,"guerre",1999,6,"culture",23916166
30,"guerre",1999,6,"inclassable",23916166
953,"guerre",1999,6,"international",23916166
129,"guerre",1999,6,"politique",23916166
31,"guerre",1999,6,"science/technologie",23916166
28,"guerre",1999,6,"société",23916166
17,"guerre",1999,6,"sport",23916166
28,"guerre",1999,6,"économie",23916166
261,"guerre",1999,7,"culture",23916166
25,"guerre",1999,7,"inclassable",23916166
350,"guerre",1999,7,"international",23916166
57,"guerre",1999,7,"politique",23916166
14,"guerre",1999,7,"science/technologie",23916166
27,"guerre",1999,7,"société",23916166
4,"guerre",1999,7,"sport",23916166
39,"guerre",1999,7,"économie",23916166
164,"guerre",1999,8,"culture",23916166
12,"guerre",1999,8,"inclassable",23916166
372,"guerre",1999,8,"international",23916166
39,"guerre",1999,8,"politique",23916166
12,"guerre",1999,8,"science/technologie",23916166
18,"guerre",1999,8,"société",23916166
5,"guerre",1999,8,"sport",23916166
60,"guerre",1999,8,"économie",23916166
221,"guerre",1999,9,"culture",23916166
24,"guerre",1999,9,"inclassable",23916166
441,"guerre",1999,9,"international",23916166
67,"guerre",1999,9,"politique",23916166
6,"guerre",1999,9,"science/technologie",23916166
46,"guerre",1999,9,"société",23916166
2,"guerre",1999,9,"sport",23916166
35,"guerre",1999,9,"économie",23916166
312,"guerre",1999,10,"culture",23916166
19,"guerre",1999,10,"inclassable",23916166
376,"guerre",1999,10,"international",23916166
37,"guerre",1999,10,"politique",23916166
16,"guerre",1999,10,"science/technologie",23916166
20,"guerre",1999,10,"société",23916166
24,"guerre",1999,10,"sport",23916166
27,"guerre",1999,10,"économie",23916166
231,"guerre",1999,11,"culture",23916166
17,"guerre",1999,11,"inclassable",23916166
482,"guerre",1999,11,"international",23916166
95,"guerre",1999,11,"politique",23916166
19,"guerre",1999,11,"science/technologie",23916166
31,"guerre",1999,11,"société",23916166
5,"guerre",1999,11,"sport",23916166
18,"guerre",1999,11,"économie",23916166
232,"guerre",1999,12,"culture",23916166
20,"guerre",1999,12,"inclassable",23916166
558,"guerre",1999,12,"international",23916166
68,"guerre",1999,12,"politique",23916166
11,"guerre",1999,12,"science/technologie",23916166
42,"guerre",1999,12,"société",23916166
3,"guerre",1999,12,"sport",23916166
23,"guerre",1999,12,"économie",23916166
250,"guerre",2000,1,"culture",31349691
18,"guerre",2000,1,"inclassable",31349691
467,"guerre",2000,1,"international",31349691
88,"guerre",2000,1,"politique",31349691
11,"guerre",2000,1,"science/technologie",31349691
44,"guerre",2000,1,"société",31349691
4,"guerre",2000,1,"sport",31349691
61,"guerre",2000,1,"économie",31349691
321,"guerre",2000,2,"culture",31349691
34,"guerre",2000,2,"inclassable",31349691
417,"guerre",2000,2,"international",31349691
75,"guerre",2000,2,"politique",31349691
18,"guerre",2000,2,"science/technologie",31349691
46,"guerre",2000,2,"société",31349691
10,"guerre",2000,2,"sport",31349691
36,"guerre",2000,2,"économie",31349691
293,"guerre",2000,3,"culture",31349691
18,"guerre",2000,3,"inclassable",31349691
615,"guerre",2000,3,"international",31349691
86,"guerre",2000,3,"politique",31349691
21,"guerre",2000,3,"science/technologie",31349691
45,"guerre",2000,3,"société",31349691
2,"guerre",2000,3,"sport",31349691
23,"guerre",2000,3,"économie",31349691
283,"guerre",2000,4,"culture",31349691
36,"guerre",2000,4,"inclassable",31349691
448,"guerre",2000,4,"international",31349691
53,"guerre",2000,4,"politique",31349691
15,"guerre",2000,4,"science/technologie",31349691
54,"guerre",2000,4,"société",31349691
1,"guerre",2000,4,"sport",31349691
33,"guerre",2000,4,"économie",31349691
280,"guerre",2000,5,"culture",31349691
44,"guerre",2000,5,"inclassable",31349691
456,"guerre",2000,5,"international",31349691
56,"guerre",2000,5,"politique",31349691
27,"guerre",2000,5,"science/technologie",31349691
40,"guerre",2000,5,"société",31349691
6,"guerre",2000,5,"sport",31349691
92,"guerre",2000,5,"économie",31349691
320,"guerre",2000,6,"culture",31349691
32,"guerre",2000,6,"inclassable",31349691
518,"guerre",2000,6,"international",31349691
95,"guerre",2000,6,"politique",31349691
8,"guerre",2000,6,"science/technologie",31349691
49,"guerre",2000,6,"société",31349691
6,"guerre",2000,6,"sport",31349691
32,"guerre",2000,6,"économie",31349691
194,"guerre",2000,7,"culture",31349691
47,"guerre",2000,7,"inclassable",31349691
281,"guerre",2000,7,"international",31349691
77,"guerre",2000,7,"politique",31349691
12,"guerre",2000,7,"science/technologie",31349691
41,"guerre",2000,7,"société",31349691
10,"guerre",2000,7,"sport",31349691
18,"guerre",2000,7,"économie",31349691
229,"guerre",2000,8,"culture",31349691
21,"guerre",2000,8,"inclassable",31349691
277,"guerre",2000,8,"international",31349691
67,"guerre",2000,8,"politique",31349691
4,"guerre",2000,8,"science/technologie",31349691
53,"guerre",2000,8,"société",31349691
9,"guerre",2000,8,"sport",31349691
26,"guerre",2000,8,"économie",31349691
238,"guerre",2000,9,"culture",31349691
28,"guerre",2000,9,"inclassable",31349691
279,"guerre",2000,9,"international",31349691
110,"guerre",2000,9,"politique",31349691
15,"guerre",2000,9,"science/technologie",31349691
46,"guerre",2000,9,"société",31349691
54,"guerre",2000,9,"sport",31349691
33,"guerre",2000,9,"économie",31349691
278,"guerre",2000,10,"culture",31349691
34,"guerre",2000,10,"inclassable",31349691
638,"guerre",2000,10,"international",31349691
66,"guerre",2000,10,"politique",31349691
16,"guerre",2000,10,"science/technologie",31349691
79,"guerre",2000,10,"société",31349691
23,"guerre",2000,10,"sport",31349691
16,"guerre",2000,10,"économie",31349691
267,"guerre",2000,11,"culture",31349691
21,"guerre",2000,11,"inclassable",31349691
519,"guerre",2000,11,"international",31349691
149,"guerre",2000,11,"politique",31349691
28,"guerre",2000,11,"science/technologie",31349691
39,"guerre",2000,11,"société",31349691
8,"guerre",2000,11,"sport",31349691
18,"guerre",2000,11,"économie",31349691
265,"guerre",2000,12,"culture",31349691
34,"guerre",2000,12,"inclassable",31349691
467,"guerre",2000,12,"international",31349691
102,"guerre",2000,12,"politique",31349691
26,"guerre",2000,12,"science/technologie",31349691
53,"guerre",2000,12,"société",31349691
5,"guerre",2000,12,"sport",31349691
19,"guerre",2000,12,"économie",31349691
359,"guerre",2001,1,"culture",54377599
45,"guerre",2001,1,"inclassable",54377599
809,"guerre",2001,1,"international",54377599
131,"guerre",2001,1,"politique",54377599
20,"guerre",2001,1,"science/technologie",54377599
61,"guerre",2001,1,"société",54377599
1,"guerre",2001,1,"sport",54377599
31,"guerre",2001,1,"économie",54377599
494,"guerre",2001,2,"culture",54377599
34,"guerre",2001,2,"inclassable",54377599
807,"guerre",2001,2,"international",54377599
123,"guerre",2001,2,"politique",54377599
30,"guerre",2001,2,"science/technologie",54377599
93,"guerre",2001,2,"société",54377599
5,"guerre",2001,2,"sport",54377599
31,"guerre",2001,2,"économie",54377599
541,"guerre",2001,3,"culture",54377599
42,"guerre",2001,3,"inclassable",54377599
774,"guerre",2001,3,"international",54377599
177,"guerre",2001,3,"politique",54377599
23,"guerre",2001,3,"science/technologie",54377599
87,"guerre",2001,3,"société",54377599
16,"guerre",2001,3,"sport",54377599
28,"guerre",2001,3,"économie",54377599
536,"guerre",2001,4,"culture",54377599
51,"guerre",2001,4,"inclassable",54377599
867,"guerre",2001,4,"international",54377599
110,"guerre",2001,4,"politique",54377599
15,"guerre",2001,4,"science/technologie",54377599
98,"guerre",2001,4,"société",54377599
5,"guerre",2001,4,"sport",54377599
52,"guerre",2001,4,"économie",54377599
535,"guerre",2001,5,"culture",54377599
55,"guerre",2001,5,"inclassable",54377599
1084,"guerre",2001,5,"international",54377599
408,"guerre",2001,5,"politique",54377599
12,"guerre",2001,5,"science/technologie",54377599
110,"guerre",2001,5,"société",54377599
16,"guerre",2001,5,"sport",54377599
61,"guerre",2001,5,"économie",54377599
541,"guerre",2001,6,"culture",54377599
49,"guerre",2001,6,"inclassable",54377599
950,"guerre",2001,6,"international",54377599
249,"guerre",2001,6,"politique",54377599
37,"guerre",2001,6,"science/technologie",54377599
94,"guerre",2001,6,"société",54377599
3,"guerre",2001,6,"sport",54377599
30,"guerre",2001,6,"économie",54377599
415,"guerre",2001,7,"culture",54377599
23,"guerre",2001,7,"inclassable",54377599
871,"guerre",2001,7,"international",54377599
85,"guerre",2001,7,"politique",54377599
21,"guerre",2001,7,"science/technologie",54377599
98,"guerre",2001,7,"société",54377599
23,"guerre",2001,7,"sport",54377599
21,"guerre",2001,7,"économie",54377599
439,"guerre",2001,8,"culture",54377599
42,"guerre",2001,8,"inclassable",54377599
825,"guerre",2001,8,"international",54377599
111,"guerre",2001,8,"politique",54377599
12,"guerre",2001,8,"science/technologie",54377599
106,"guerre",2001,8,"société",54377599
17,"guerre",2001,8,"sport",54377599
16,"guerre",2001,8,"économie",54377599
655,"guerre",2001,9,"culture",54377599
