"n","gram","annee","mois","rubrique","total"
27,"paix",1995,7,"politique",20027224
12,"paix",1995,7,"société",20027224
1,"paix",1995,7,"sport",20027224
41,"paix",1995,8,"culture",20027224
5,"paix",1995,8,"inclassable",20027224
220,"paix",1995,8,"international",20027224
30,"paix",1995,8,"politique",20027224
5,"paix",1995,8,"science/technologie",20027224
9,"paix",1995,8,"société",20027224
29,"paix",1995,9,"culture",20027224
5,"paix",1995,9,"inclassable",20027224
305,"paix",1995,9,"international",20027224
53,"paix",1995,9,"politique",20027224
4,"paix",1995,9,"science/technologie",20027224
17,"paix",1995,9,"société",20027224
1,"paix",1995,9,"sport",20027224
6,"paix",1995,9,"économie",20027224
29,"paix",1995,10,"culture",20027224
1,"paix",1995,10,"inclassable",20027224
304,"paix",1995,10,"international",20027224
50,"paix",1995,10,"politique",20027224
1,"paix",1995,10,"science/technologie",20027224
18,"paix",1995,10,"société",20027224
2,"paix",1995,10,"économie",20027224
77,"paix",1995,11,"culture",20027224
12,"paix",1995,11,"inclassable",20027224
732,"paix",1995,11,"international",20027224
31,"paix",1995,11,"politique",20027224
14,"paix",1995,11,"société",20027224
3,"paix",1995,11,"sport",20027224
2,"paix",1995,11,"économie",20027224
32,"paix",1995,12,"culture",20027224
5,"paix",1995,12,"inclassable",20027224
431,"paix",1995,12,"international",20027224
40,"paix",1995,12,"politique",20027224
17,"paix",1995,12,"société",20027224
3,"paix",1995,12,"sport",20027224
3,"paix",1995,12,"économie",20027224
35,"paix",1996,1,"culture",21238914
3,"paix",1996,1,"inclassable",21238914
316,"paix",1996,1,"international",21238914
47,"paix",1996,1,"politique",21238914
1,"paix",1996,1,"science/technologie",21238914
19,"paix",1996,1,"société",21238914
1,"paix",1996,1,"sport",21238914
2,"paix",1996,1,"économie",21238914
42,"paix",1996,2,"culture",21238914
4,"paix",1996,2,"inclassable",21238914
306,"paix",1996,2,"international",21238914
31,"paix",1996,2,"politique",21238914
2,"paix",1996,2,"science/technologie",21238914
18,"paix",1996,2,"société",21238914
2,"paix",1996,2,"sport",21238914
2,"paix",1996,2,"économie",21238914
34,"paix",1996,3,"culture",21238914
5,"paix",1996,3,"inclassable",21238914
427,"paix",1996,3,"international",21238914
42,"paix",1996,3,"politique",21238914
1,"paix",1996,3,"science/technologie",21238914
12,"paix",1996,3,"société",21238914
2,"paix",1996,3,"économie",21238914
34,"paix",1996,4,"culture",21238914
3,"paix",1996,4,"inclassable",21238914
448,"paix",1996,4,"international",21238914
27,"paix",1996,4,"politique",21238914
11,"paix",1996,4,"société",21238914
2,"paix",1996,4,"sport",21238914
1,"paix",1996,4,"économie",21238914
55,"paix",1996,5,"culture",21238914
2,"paix",1996,5,"inclassable",21238914
333,"paix",1996,5,"international",21238914
48,"paix",1996,5,"politique",21238914
12,"paix",1996,5,"société",21238914
5,"paix",1996,5,"économie",21238914
39,"paix",1996,6,"culture",21238914
3,"paix",1996,6,"inclassable",21238914
418,"paix",1996,6,"international",21238914
31,"paix",1996,6,"politique",21238914
15,"paix",1996,6,"société",21238914
2,"paix",1996,6,"sport",21238914
3,"paix",1996,6,"économie",21238914
43,"paix",1996,7,"culture",21238914
4,"paix",1996,7,"inclassable",21238914
298,"paix",1996,7,"international",21238914
18,"paix",1996,7,"politique",21238914
12,"paix",1996,7,"société",21238914
3,"paix",1996,7,"sport",21238914
4,"paix",1996,7,"économie",21238914
31,"paix",1996,8,"culture",21238914
3,"paix",1996,8,"inclassable",21238914
223,"paix",1996,8,"international",21238914
7,"paix",1996,8,"politique",21238914
1,"paix",1996,8,"science/technologie",21238914
5,"paix",1996,8,"société",21238914
3,"paix",1996,8,"sport",21238914
1,"paix",1996,8,"économie",21238914
33,"paix",1996,9,"culture",21238914
1,"paix",1996,9,"inclassable",21238914
280,"paix",1996,9,"international",21238914
32,"paix",1996,9,"politique",21238914
9,"paix",1996,9,"société",21238914
2,"paix",1996,9,"sport",21238914
8,"paix",1996,9,"économie",21238914
50,"paix",1996,10,"culture",21238914
364,"paix",1996,10,"international",21238914
33,"paix",1996,10,"politique",21238914
21,"paix",1996,10,"société",21238914
3,"paix",1996,10,"sport",21238914
4,"paix",1996,10,"économie",21238914
38,"paix",1996,11,"culture",21238914
3,"paix",1996,11,"inclassable",21238914
206,"paix",1996,11,"international",21238914
13,"paix",1996,11,"politique",21238914
28,"paix",1996,11,"société",21238914
1,"paix",1996,11,"sport",21238914
1,"paix",1996,11,"économie",21238914
25,"paix",1996,12,"culture",21238914
1,"paix",1996,12,"inclassable",21238914
334,"paix",1996,12,"international",21238914
20,"paix",1996,12,"politique",21238914
6,"paix",1996,12,"science/technologie",21238914
12,"paix",1996,12,"société",21238914
2,"paix",1996,12,"économie",21238914
71,"paix",1997,1,"culture",29287117
7,"paix",1997,1,"inclassable",29287117
486,"paix",1997,1,"international",29287117
45,"paix",1997,1,"politique",29287117
6,"paix",1997,1,"science/technologie",29287117
20,"paix",1997,1,"société",29287117
3,"paix",1997,1,"économie",29287117
41,"paix",1997,2,"culture",29287117
4,"paix",1997,2,"inclassable",29287117
285,"paix",1997,2,"international",29287117
24,"paix",1997,2,"politique",29287117
1,"paix",1997,2,"science/technologie",29287117
9,"paix",1997,2,"société",29287117
3,"paix",1997,2,"sport",29287117
2,"paix",1997,2,"économie",29287117
66,"paix",1997,3,"culture",29287117
3,"paix",1997,3,"inclassable",29287117
412,"paix",1997,3,"international",29287117
43,"paix",1997,3,"politique",29287117
16,"paix",1997,3,"société",29287117
10,"paix",1997,3,"économie",29287117
36,"paix",1997,4,"culture",29287117
10,"paix",1997,4,"inclassable",29287117
262,"paix",1997,4,"international",29287117
12,"paix",1997,4,"politique",29287117
4,"paix",1997,4,"science/technologie",29287117
8,"paix",1997,4,"société",29287117
1,"paix",1997,4,"économie",29287117
38,"paix",1997,5,"culture",29287117
1,"paix",1997,5,"inclassable",29287117
198,"paix",1997,5,"international",29287117
23,"paix",1997,5,"politique",29287117
2,"paix",1997,5,"science/technologie",29287117
7,"paix",1997,5,"société",29287117
1,"paix",1997,5,"sport",29287117
8,"paix",1997,5,"économie",29287117
32,"paix",1997,6,"culture",29287117
4,"paix",1997,6,"inclassable",29287117
200,"paix",1997,6,"international",29287117
23,"paix",1997,6,"politique",29287117
1,"paix",1997,6,"science/technologie",29287117
10,"paix",1997,6,"société",29287117
5,"paix",1997,6,"sport",29287117
5,"paix",1997,6,"économie",29287117
27,"paix",1997,7,"culture",29287117
1,"paix",1997,7,"inclassable",29287117
230,"paix",1997,7,"international",29287117
9,"paix",1997,7,"politique",29287117
17,"paix",1997,7,"société",29287117
2,"paix",1997,7,"sport",29287117
36,"paix",1997,8,"culture",29287117
6,"paix",1997,8,"inclassable",29287117
366,"paix",1997,8,"international",29287117
21,"paix",1997,8,"politique",29287117
1,"paix",1997,8,"science/technologie",29287117
16,"paix",1997,8,"société",29287117
1,"paix",1997,8,"sport",29287117
2,"paix",1997,8,"économie",29287117
61,"paix",1997,9,"culture",29287117
5,"paix",1997,9,"inclassable",29287117
239,"paix",1997,9,"international",29287117
16,"paix",1997,9,"politique",29287117
20,"paix",1997,9,"société",29287117
2,"paix",1997,9,"sport",29287117
4,"paix",1997,9,"économie",29287117
61,"paix",1997,10,"culture",29287117
2,"paix",1997,10,"inclassable",29287117
358,"paix",1997,10,"international",29287117
46,"paix",1997,10,"politique",29287117
5,"paix",1997,10,"science/technologie",29287117
7,"paix",1997,10,"société",29287117
1,"paix",1997,10,"sport",29287117
6,"paix",1997,10,"économie",29287117
38,"paix",1997,11,"culture",29287117
5,"paix",1997,11,"inclassable",29287117
182,"paix",1997,11,"international",29287117
19,"paix",1997,11,"politique",29287117
1,"paix",1997,11,"science/technologie",29287117
19,"paix",1997,11,"société",29287117
1,"paix",1997,11,"sport",29287117
1,"paix",1997,11,"économie",29287117
39,"paix",1997,12,"culture",29287117
1,"paix",1997,12,"inclassable",29287117
187,"paix",1997,12,"international",29287117
34,"paix",1997,12,"politique",29287117
1,"paix",1997,12,"science/technologie",29287117
27,"paix",1997,12,"société",29287117
1,"paix",1997,12,"sport",29287117
5,"paix",1997,12,"économie",29287117
25,"paix",1998,1,"culture",24019380
5,"paix",1998,1,"inclassable",24019380
213,"paix",1998,1,"international",24019380
13,"paix",1998,1,"politique",24019380
20,"paix",1998,1,"société",24019380
1,"paix",1998,1,"économie",24019380
75,"paix",1998,2,"culture",24019380
4,"paix",1998,2,"inclassable",24019380
171,"paix",1998,2,"international",24019380
32,"paix",1998,2,"politique",24019380
2,"paix",1998,2,"science/technologie",24019380
7,"paix",1998,2,"société",24019380
3,"paix",1998,2,"sport",24019380
1,"paix",1998,2,"économie",24019380
47,"paix",1998,3,"culture",24019380
4,"paix",1998,3,"inclassable",24019380
142,"paix",1998,3,"international",24019380
17,"paix",1998,3,"politique",24019380
16,"paix",1998,3,"société",24019380
63,"paix",1998,4,"culture",24019380
7,"paix",1998,4,"inclassable",24019380
295,"paix",1998,4,"international",24019380
16,"paix",1998,4,"politique",24019380
1,"paix",1998,4,"science/technologie",24019380
8,"paix",1998,4,"société",24019380
2,"paix",1998,4,"économie",24019380
50,"paix",1998,5,"culture",24019380
7,"paix",1998,5,"inclassable",24019380
252,"paix",1998,5,"international",24019380
32,"paix",1998,5,"politique",24019380
1,"paix",1998,5,"science/technologie",24019380
16,"paix",1998,5,"société",24019380
1,"paix",1998,5,"sport",24019380
2,"paix",1998,5,"économie",24019380
38,"paix",1998,6,"culture",24019380
186,"paix",1998,6,"international",24019380
16,"paix",1998,6,"politique",24019380
1,"paix",1998,6,"science/technologie",24019380
18,"paix",1998,6,"société",24019380
10,"paix",1998,6,"sport",24019380
4,"paix",1998,6,"économie",24019380
41,"paix",1998,7,"culture",24019380
2,"paix",1998,7,"inclassable",24019380
218,"paix",1998,7,"international",24019380
27,"paix",1998,7,"politique",24019380
1,"paix",1998,7,"science/technologie",24019380
7,"paix",1998,7,"société",24019380
6,"paix",1998,7,"sport",24019380
2,"paix",1998,7,"économie",24019380
30,"paix",1998,8,"culture",24019380
145,"paix",1998,8,"international",24019380
6,"paix",1998,8,"politique",24019380
3,"paix",1998,8,"science/technologie",24019380
5,"paix",1998,8,"société",24019380
1,"paix",1998,8,"sport",24019380
3,"paix",1998,8,"économie",24019380
30,"paix",1998,9,"culture",24019380
177,"paix",1998,9,"international",24019380
16,"paix",1998,9,"politique",24019380
1,"paix",1998,9,"science/technologie",24019380
14,"paix",1998,9,"société",24019380
1,"paix",1998,9,"sport",24019380
37,"paix",1998,10,"culture",24019380
3,"paix",1998,10,"inclassable",24019380
204,"paix",1998,10,"international",24019380
24,"paix",1998,10,"politique",24019380
3,"paix",1998,10,"science/technologie",24019380
15,"paix",1998,10,"société",24019380
2,"paix",1998,10,"sport",24019380
9,"paix",1998,10,"économie",24019380
66,"paix",1998,11,"culture",24019380
1,"paix",1998,11,"inclassable",24019380
136,"paix",1998,11,"international",24019380
20,"paix",1998,11,"politique",24019380
11,"paix",1998,11,"société",24019380
35,"paix",1998,12,"culture",24019380
178,"paix",1998,12,"international",24019380
35,"paix",1998,12,"politique",24019380
9,"paix",1998,12,"société",24019380
1,"paix",1998,12,"sport",24019380
2,"paix",1998,12,"économie",24019380
19,"paix",1999,1,"culture",23916166
3,"paix",1999,1,"inclassable",23916166
212,"paix",1999,1,"international",23916166
16,"paix",1999,1,"politique",23916166
3,"paix",1999,1,"science/technologie",23916166
22,"paix",1999,1,"société",23916166
5,"paix",1999,1,"économie",23916166
23,"paix",1999,2,"culture",23916166
2,"paix",1999,2,"inclassable",23916166
214,"paix",1999,2,"international",23916166
20,"paix",1999,2,"politique",23916166
11,"paix",1999,2,"société",23916166
1,"paix",1999,2,"sport",23916166
7,"paix",1999,2,"économie",23916166
30,"paix",1999,3,"culture",23916166
4,"paix",1999,3,"inclassable",23916166
229,"paix",1999,3,"international",23916166
28,"paix",1999,3,"politique",23916166
1,"paix",1999,3,"science/technologie",23916166
23,"paix",1999,3,"société",23916166
2,"paix",1999,3,"sport",23916166
7,"paix",1999,3,"économie",23916166
32,"paix",1999,4,"culture",23916166
9,"paix",1999,4,"inclassable",23916166
465,"paix",1999,4,"international",23916166
65,"paix",1999,4,"politique",23916166
1,"paix",1999,4,"science/technologie",23916166
19,"paix",1999,4,"société",23916166
2,"paix",1999,4,"sport",23916166
6,"paix",1999,4,"économie",23916166
53,"paix",1999,5,"culture",23916166
13,"paix",1999,5,"inclassable",23916166
392,"paix",1999,5,"international",23916166
28,"paix",1999,5,"politique",23916166
3,"paix",1999,5,"science/technologie",23916166
19,"paix",1999,5,"société",23916166
1,"paix",1999,5,"sport",23916166
4,"paix",1999,5,"économie",23916166
55,"paix",1999,6,"culture",23916166
15,"paix",1999,6,"inclassable",23916166
634,"paix",1999,6,"international",23916166
27,"paix",1999,6,"politique",23916166
2,"paix",1999,6,"science/technologie",23916166
19,"paix",1999,6,"société",23916166
7,"paix",1999,6,"sport",23916166
5,"paix",1999,6,"économie",23916166
45,"paix",1999,7,"culture",23916166
6,"paix",1999,7,"inclassable",23916166
276,"paix",1999,7,"international",23916166
6,"paix",1999,7,"politique",23916166
4,"paix",1999,7,"science/technologie",23916166
13,"paix",1999,7,"société",23916166
4,"paix",1999,7,"sport",23916166
1,"paix",1999,7,"économie",23916166
35,"paix",1999,8,"culture",23916166
2,"paix",1999,8,"inclassable",23916166
182,"paix",1999,8,"international",23916166
14,"paix",1999,8,"politique",23916166
10,"paix",1999,8,"société",23916166
6,"paix",1999,8,"économie",23916166
30,"paix",1999,9,"culture",23916166
5,"paix",1999,9,"inclassable",23916166
325,"paix",1999,9,"international",23916166
23,"paix",1999,9,"politique",23916166
2,"paix",1999,9,"science/technologie",23916166
35,"paix",1999,9,"société",23916166
5,"paix",1999,9,"sport",23916166
10,"paix",1999,9,"économie",23916166
60,"paix",1999,10,"culture",23916166
1,"paix",1999,10,"inclassable",23916166
129,"paix",1999,10,"international",23916166
19,"paix",1999,10,"politique",23916166
1,"paix",1999,10,"science/technologie",23916166
14,"paix",1999,10,"société",23916166
2,"paix",1999,10,"sport",23916166
3,"paix",1999,10,"économie",23916166
45,"paix",1999,11,"culture",23916166
9,"paix",1999,11,"inclassable",23916166
221,"paix",1999,11,"international",23916166
35,"paix",1999,11,"politique",23916166
2,"paix",1999,11,"science/technologie",23916166
11,"paix",1999,11,"société",23916166
1,"paix",1999,11,"économie",23916166
60,"paix",1999,12,"culture",23916166
4,"paix",1999,12,"inclassable",23916166
275,"paix",1999,12,"international",23916166
42,"paix",1999,12,"politique",23916166
1,"paix",1999,12,"science/technologie",23916166
9,"paix",1999,12,"société",23916166
3,"paix",1999,12,"sport",23916166
2,"paix",1999,12,"économie",23916166
49,"paix",2000,1,"culture",31349691
5,"paix",2000,1,"inclassable",31349691
224,"paix",2000,1,"international",31349691
22,"paix",2000,1,"politique",31349691
1,"paix",2000,1,"science/technologie",31349691
20,"paix",2000,1,"société",31349691
4,"paix",2000,1,"économie",31349691
27,"paix",2000,2,"culture",31349691
4,"paix",2000,2,"inclassable",31349691
230,"paix",2000,2,"international",31349691
40,"paix",2000,2,"politique",31349691
18,"paix",2000,2,"société",31349691
2,"paix",2000,2,"sport",31349691
61,"paix",2000,3,"culture",31349691
3,"paix",2000,3,"inclassable",31349691
288,"paix",2000,3,"international",31349691
75,"paix",2000,3,"politique",31349691
1,"paix",2000,3,"science/technologie",31349691
17,"paix",2000,3,"société",31349691
1,"paix",2000,3,"sport",31349691
1,"paix",2000,3,"économie",31349691
32,"paix",2000,4,"culture",31349691
2,"paix",2000,4,"inclassable",31349691
209,"paix",2000,4,"international",31349691
28,"paix",2000,4,"politique",31349691
24,"paix",2000,4,"société",31349691
2,"paix",2000,4,"sport",31349691
2,"paix",2000,4,"économie",31349691
66,"paix",2000,5,"culture",31349691
9,"paix",2000,5,"inclassable",31349691
318,"paix",2000,5,"international",31349691
12,"paix",2000,5,"politique",31349691
1,"paix",2000,5,"science/technologie",31349691
27,"paix",2000,5,"société",31349691
2,"paix",2000,5,"sport",31349691
2,"paix",2000,5,"économie",31349691
41,"paix",2000,6,"culture",31349691
6,"paix",2000,6,"inclassable",31349691
249,"paix",2000,6,"international",31349691
29,"paix",2000,6,"politique",31349691
44,"paix",2000,6,"société",31349691
6,"paix",2000,6,"sport",31349691
7,"paix",2000,6,"économie",31349691
35,"paix",2000,7,"culture",31349691
11,"paix",2000,7,"inclassable",31349691
